,Modality,ID,Test Name,p_val
951,dMRI,sub-856463_ses-1,Homotopy,0.0012392715280541127
952,dMRI,sub-626648_ses-1,Homophily,2.5482839617876755e-153
953,dMRI,sub-626648_ses-1,Homotopy,1.7213649724535793e-05
954,dMRI,sub-901038_ses-1,Homophily,1.9909150290363576e-110
955,dMRI,sub-901038_ses-1,Homotopy,6.30155545335104e-07
956,dMRI,sub-473952_ses-1,Homophily,6.920208311756022e-158
957,dMRI,sub-473952_ses-1,Homotopy,0.00015052193467603815
958,dMRI,sub-114621_ses-1,Homophily,6.380963257795046e-111
959,dMRI,sub-114621_ses-1,Homotopy,4.950618784386199e-07
960,dMRI,sub-715647_ses-1,Homophily,2.2985884556472738e-169
961,dMRI,sub-715647_ses-1,Homotopy,0.0011117170066541286
962,dMRI,sub-135730_ses-1,Homophily,6.1144356022907885e-120
963,dMRI,sub-135730_ses-1,Homotopy,5.609785681754623e-07
964,dMRI,sub-109123_ses-1,Homophily,3.65153746730865e-95
965,dMRI,sub-109123_ses-1,Homotopy,1.9760415989694425e-07
966,dMRI,sub-463040_ses-1,Homophily,6.976435130877058e-210
967,dMRI,sub-463040_ses-1,Homotopy,0.0002897057637273889
968,dMRI,sub-127832_ses-1,Homophily,3.1962317426244246e-136
969,dMRI,sub-127832_ses-1,Homotopy,0.0002527920862680765
970,dMRI,sub-453542_ses-1,Homophily,9.945222841899072e-158
971,dMRI,sub-453542_ses-1,Homotopy,2.316034492073032e-05
972,dMRI,sub-390645_ses-1,Homophily,1.6727752606017374e-132
973,dMRI,sub-390645_ses-1,Homotopy,2.8191517079160365e-05
974,dMRI,sub-644246_ses-1,Homophily,2.6511724301052423e-130
975,dMRI,sub-644246_ses-1,Homotopy,1.02018994637055e-05
976,dMRI,sub-106824_ses-1,Homophily,3.381088385906482e-103
977,dMRI,sub-106824_ses-1,Homotopy,2.4811306930625594e-08
978,dMRI,sub-180735_ses-1,Homophily,4.446506659062302e-120
979,dMRI,sub-180735_ses-1,Homotopy,0.00542881621546558
980,dMRI,sub-200614_ses-1,Homophily,6.115487110855612e-145
981,dMRI,sub-200614_ses-1,Homotopy,3.2100309661217825e-05
982,dMRI,sub-205119_ses-1,Homophily,2.0340559455147828e-116
983,dMRI,sub-205119_ses-1,Homotopy,1.1656341332197868e-06
984,dMRI,sub-209834_ses-1,Homophily,1.5872440785519485e-113
985,dMRI,sub-209834_ses-1,Homotopy,4.934304650217626e-07
986,dMRI,sub-129634_ses-1,Homophily,3.019638620428084e-124
987,dMRI,sub-129634_ses-1,Homotopy,3.168177153836528e-11
988,dMRI,sub-171532_ses-1,Homophily,1.7038643423655954e-108
989,dMRI,sub-171532_ses-1,Homotopy,3.7478480964628677e-07
990,dMRI,sub-137936_ses-1,Homophily,5.282195569742574e-155
991,dMRI,sub-137936_ses-1,Homotopy,1.411644659272079e-05
992,dMRI,sub-871762_ses-1,Homophily,2.36689996313706e-180
993,dMRI,sub-871762_ses-1,Homotopy,0.011272622820884159
994,dMRI,sub-154532_ses-1,Homophily,2.297725227146428e-213
995,dMRI,sub-154532_ses-1,Homotopy,0.0005574184701396536
996,dMRI,sub-107321_ses-1,Homophily,8.497519917942589e-159
997,dMRI,sub-107321_ses-1,Homotopy,0.0014396766536220772
998,dMRI,sub-146634_ses-1,Homophily,5.669359342612233e-138
999,dMRI,sub-146634_ses-1,Homotopy,1.3031481396882438e-06
1000,dMRI,sub-314225_ses-1,Homophily,5.895073785514517e-153
1001,dMRI,sub-314225_ses-1,Homotopy,0.000398156570851307
1002,dMRI,sub-972566_ses-1,Homophily,2.8745962054472997e-170
1003,dMRI,sub-972566_ses-1,Homotopy,0.00012732975876523906
1004,dMRI,sub-680452_ses-1,Homophily,3.7419442738509378e-146
1005,dMRI,sub-680452_ses-1,Homotopy,1.315292728605683e-06
1006,dMRI,sub-199352_ses-1,Homophily,3.4173578922571295e-71
1007,dMRI,sub-199352_ses-1,Homotopy,2.174386633123367e-09
1008,dMRI,sub-815247_ses-1,Homophily,9.33004278672005e-114
1009,dMRI,sub-815247_ses-1,Homotopy,1.0283680613327858e-07
1010,dMRI,sub-141422_ses-1,Homophily,1.64772202883736e-131
1011,dMRI,sub-141422_ses-1,Homotopy,4.037185719138774e-06
1012,dMRI,sub-112314_ses-1,Homophily,1.0656667449909842e-147
1013,dMRI,sub-112314_ses-1,Homotopy,5.434628527548217e-06
1014,dMRI,sub-191942_ses-1,Homophily,2.399902533776612e-175
1015,dMRI,sub-191942_ses-1,Homotopy,0.0010915148006007726
1016,dMRI,sub-141826_ses-1,Homophily,1.2582885960549671e-157
1017,dMRI,sub-141826_ses-1,Homotopy,6.809377682119448e-06
1018,dMRI,sub-168341_ses-1,Homophily,1.734256351830062e-145
1019,dMRI,sub-168341_ses-1,Homotopy,2.3426983337529298e-07
1020,dMRI,sub-965367_ses-1,Homophily,4.282800172769639e-118
1021,dMRI,sub-965367_ses-1,Homotopy,1.4191103464638345e-05
1022,dMRI,sub-368551_ses-1,Homophily,7.491313171639096e-134
1023,dMRI,sub-368551_ses-1,Homotopy,4.7694292976185445e-08
1024,dMRI,sub-146129_ses-1,Homophily,1.0260303063674002e-112
1025,dMRI,sub-146129_ses-1,Homotopy,1.4039261952061353e-05
1026,dMRI,sub-965771_ses-1,Homophily,6.688547275656967e-129
1027,dMRI,sub-965771_ses-1,Homotopy,6.651760808142061e-06
1028,dMRI,sub-413934_ses-1,Homophily,5.239929153525471e-149
1029,dMRI,sub-413934_ses-1,Homotopy,2.666829293265651e-06
1030,dMRI,sub-178243_ses-1,Homophily,1.683165570710703e-120
1031,dMRI,sub-178243_ses-1,Homotopy,7.771232246575202e-07
1032,dMRI,sub-189349_ses-1,Homophily,2.036006361820893e-118
1033,dMRI,sub-189349_ses-1,Homotopy,3.952140180402637e-08
1034,dMRI,sub-103515_ses-1,Homophily,2.5083812092641177e-137
1035,dMRI,sub-103515_ses-1,Homotopy,4.44419012882839e-06
1036,dMRI,sub-680957_ses-1,Homophily,1.47230872067454e-96
1037,dMRI,sub-680957_ses-1,Homotopy,2.136152600091258e-09
1038,dMRI,sub-134223_ses-1,Homophily,9.775735555149496e-154
1039,dMRI,sub-134223_ses-1,Homotopy,0.002747828068603908
1040,dMRI,sub-155938_ses-1,Homophily,2.2727585245069688e-178
1041,dMRI,sub-155938_ses-1,Homotopy,0.0005650877051944204
1042,dMRI,sub-187547_ses-1,Homophily,1.3459850015123967e-103
1043,dMRI,sub-187547_ses-1,Homotopy,5.243783842936041e-07
1044,dMRI,sub-677968_ses-1,Homophily,6.177196892703195e-137
1045,dMRI,sub-677968_ses-1,Homotopy,3.436612615764884e-05
1046,dMRI,sub-119025_ses-1,Homophily,7.112732229832563e-136
1047,dMRI,sub-119025_ses-1,Homotopy,0.0003443818298587457
1048,dMRI,sub-188347_ses-1,Homophily,2.1147529252026078e-119
1049,dMRI,sub-188347_ses-1,Homotopy,5.437730096609896e-06
1050,dMRI,sub-201111_ses-1,Homophily,1.9661456726195763e-86
1051,dMRI,sub-201111_ses-1,Homotopy,8.885419900183996e-05
1052,dMRI,sub-812746_ses-1,Homophily,5.891756964829061e-153
1053,dMRI,sub-812746_ses-1,Homotopy,1.0322430304831865e-07
1054,dMRI,sub-810439_ses-1,Homophily,1.2639419476347103e-139
1055,dMRI,sub-810439_ses-1,Homotopy,2.5492236537009915e-07
1056,dMRI,sub-580347_ses-1,Homophily,8.375362829120142e-65
1057,dMRI,sub-580347_ses-1,Homotopy,6.622270726165874e-08
1058,dMRI,sub-188448_ses-1,Homophily,2.9030847726744223e-116
1059,dMRI,sub-188448_ses-1,Homotopy,0.00021268189710349204
1060,dMRI,sub-500222_ses-1,Homophily,3.4738309222684964e-141
1061,dMRI,sub-500222_ses-1,Homotopy,1.747242221524305e-06
1062,dMRI,sub-213017_ses-1,Homophily,1.320579638243015e-112
1063,dMRI,sub-213017_ses-1,Homotopy,2.9141176987235375e-06
1064,dMRI,sub-146331_ses-1,Homophily,5.908924110478242e-92
1065,dMRI,sub-146331_ses-1,Homotopy,9.11784272854013e-06
1066,dMRI,sub-922854_ses-1,Homophily,5.0762973375316154e-54
1067,dMRI,sub-922854_ses-1,Homotopy,1.3162464126124288e-06
1068,dMRI,sub-361234_ses-1,Homophily,2.596514299385829e-104
1069,dMRI,sub-361234_ses-1,Homotopy,1.0080341601167308e-06
1070,dMRI,sub-151425_ses-1,Homophily,5.281758477792927e-141
1071,dMRI,sub-151425_ses-1,Homotopy,1.9244236036917847e-07
1072,dMRI,sub-933253_ses-1,Homophily,1.0269881915313299e-124
1073,dMRI,sub-933253_ses-1,Homotopy,2.0845212414835752e-07
1074,dMRI,sub-147030_ses-1,Homophily,5.3923202684435314e-148
1075,dMRI,sub-147030_ses-1,Homotopy,5.861727405861594e-06
1076,dMRI,sub-167036_ses-1,Homophily,2.3030555431955124e-105
1077,dMRI,sub-167036_ses-1,Homotopy,1.3303387659840578e-08
1078,dMRI,sub-162733_ses-1,Homophily,4.0153247694921967e-144
1079,dMRI,sub-162733_ses-1,Homotopy,1.5033051712161614e-06
1080,dMRI,sub-715041_ses-1,Homophily,3.4865143473980614e-82
1081,dMRI,sub-715041_ses-1,Homotopy,6.660508947733088e-07
1082,dMRI,sub-731140_ses-1,Homophily,6.68510366126649e-101
1083,dMRI,sub-731140_ses-1,Homotopy,6.4148909706354435e-06
1084,dMRI,sub-165638_ses-1,Homophily,2.8408475186846256e-177
1085,dMRI,sub-165638_ses-1,Homotopy,0.0017133084070130344
1086,dMRI,sub-601127_ses-1,Homophily,3.0352853389767394e-83
1087,dMRI,sub-601127_ses-1,Homotopy,2.9481189151105912e-08
1088,dMRI,sub-224022_ses-1,Homophily,2.3056566057370625e-163
1089,dMRI,sub-224022_ses-1,Homotopy,0.0004526359046478672
1090,dMRI,sub-342129_ses-1,Homophily,1.4547071208662877e-141
1091,dMRI,sub-342129_ses-1,Homotopy,0.0001930646607556674
1092,dMRI,sub-397760_ses-1,Homophily,1.2035526302812664e-96
1093,dMRI,sub-397760_ses-1,Homotopy,2.0361079083733046e-07
1094,dMRI,sub-159340_ses-1,Homophily,2.0193500241080517e-143
1095,dMRI,sub-159340_ses-1,Homotopy,0.0006819800631104599
1096,dMRI,sub-127327_ses-1,Homophily,8.500864127540839e-178
1097,dMRI,sub-127327_ses-1,Homotopy,0.00011193068878673024
1098,dMRI,sub-706040_ses-1,Homophily,1.2801846809047007e-128
1099,dMRI,sub-706040_ses-1,Homotopy,8.415239285551677e-07
1100,dMRI,sub-175439_ses-1,Homophily,6.392338217483613e-109
1101,dMRI,sub-175439_ses-1,Homotopy,1.575137370110415e-06
1102,dMRI,sub-837560_ses-1,Homophily,2.0676315329136392e-94
1103,dMRI,sub-837560_ses-1,Homotopy,0.00015470765547051916
1104,dMRI,sub-677766_ses-1,Homophily,1.858716714463214e-116
1105,dMRI,sub-677766_ses-1,Homotopy,7.049773251783008e-06
1106,dMRI,sub-173637_ses-1,Homophily,1.352640954289911e-178
1107,dMRI,sub-173637_ses-1,Homotopy,0.0027175247343609716
1108,dMRI,sub-366042_ses-1,Homophily,3.9770859241597265e-110
1109,dMRI,sub-366042_ses-1,Homotopy,8.126653573306666e-05
1110,dMRI,sub-185139_ses-1,Homophily,2.4612286103305736e-103
1111,dMRI,sub-185139_ses-1,Homotopy,1.3178049895770051e-05
1112,dMRI,sub-212419_ses-1,Homophily,1.2650758371323896e-109
1113,dMRI,sub-212419_ses-1,Homotopy,4.529134154212841e-06
1114,dMRI,sub-309636_ses-1,Homophily,7.708916053084382e-112
1115,dMRI,sub-309636_ses-1,Homotopy,9.234418439717565e-06
1116,dMRI,sub-389357_ses-1,Homophily,9.469864284801542e-154
1117,dMRI,sub-389357_ses-1,Homotopy,1.2519035623994875e-06
1118,dMRI,sub-859671_ses-1,Homophily,8.552829032336092e-138
1119,dMRI,sub-859671_ses-1,Homotopy,9.817301031255408e-07
1120,dMRI,sub-171330_ses-1,Homophily,3.1555345438481482e-198
1121,dMRI,sub-171330_ses-1,Homotopy,1.6723163650396608e-05
1122,dMRI,sub-792564_ses-1,Homophily,2.61573438551986e-122
1123,dMRI,sub-792564_ses-1,Homotopy,7.6087080004499396e-06
1124,dMRI,sub-204319_ses-1,Homophily,5.301123352554914e-167
1125,dMRI,sub-204319_ses-1,Homotopy,6.853435740781757e-05
1126,dMRI,sub-325129_ses-1,Homophily,3.268634165883981e-105
1127,dMRI,sub-325129_ses-1,Homotopy,6.783281560333118e-08
1128,dMRI,sub-118528_ses-1,Homophily,4.724793865943128e-153
1129,dMRI,sub-118528_ses-1,Homotopy,0.007897121112216252
1130,dMRI,sub-355239_ses-1,Homophily,2.67757922462653e-125
1131,dMRI,sub-355239_ses-1,Homotopy,5.4814790802610326e-05
1132,dMRI,sub-121921_ses-1,Homophily,1.4991977090612924e-150
1133,dMRI,sub-121921_ses-1,Homotopy,2.544428020799585e-07
1134,dMRI,sub-614439_ses-1,Homophily,1.0485727102294415e-129
1135,dMRI,sub-614439_ses-1,Homotopy,4.798718323697531e-05
1136,dMRI,sub-140824_ses-1,Homophily,2.8518265633544545e-57
1137,dMRI,sub-140824_ses-1,Homotopy,9.995325519482405e-10
1138,dMRI,sub-786569_ses-1,Homophily,1.8816956468229462e-113
1139,dMRI,sub-786569_ses-1,Homotopy,1.8597422629010752e-05
1140,dMRI,sub-695768_ses-1,Homophily,2.287029808297175e-138
1141,dMRI,sub-695768_ses-1,Homotopy,4.3940911581022376e-07
1142,dMRI,sub-103818_ses-1,Homophily,6.462461116997638e-171
1143,dMRI,sub-103818_ses-1,Homotopy,0.001829055179583264
1144,dMRI,sub-161832_ses-1,Homophily,9.491737633698436e-162
1145,dMRI,sub-161832_ses-1,Homotopy,2.7316095951276364e-05
1146,dMRI,sub-485757_ses-1,Homophily,7.166823249051647e-129
1147,dMRI,sub-485757_ses-1,Homotopy,1.4050643917663937e-06
1148,dMRI,sub-163836_ses-1,Homophily,2.5876995013723114e-219
1149,dMRI,sub-163836_ses-1,Homotopy,0.002627167507183072
1150,dMRI,sub-138231_ses-1,Homophily,9.4199422922973e-118
1151,dMRI,sub-138231_ses-1,Homotopy,7.370262634092393e-05
1152,dMRI,sub-406432_ses-1,Homophily,2.580642315285851e-117
1153,dMRI,sub-406432_ses-1,Homotopy,0.0002969289837206382
1154,dMRI,sub-158035_ses-1,Homophily,7.629539439739607e-130
1155,dMRI,sub-158035_ses-1,Homotopy,7.109635517037907e-06
1156,dMRI,sub-176744_ses-1,Homophily,9.790039737725611e-101
1157,dMRI,sub-176744_ses-1,Homotopy,2.4656602563737017e-05
1158,dMRI,sub-117930_ses-1,Homophily,1.4249113389029897e-135
1159,dMRI,sub-117930_ses-1,Homotopy,1.6808319616100258e-05
1160,dMRI,sub-122317_ses-1,Homophily,4.892055530832519e-150
1161,dMRI,sub-122317_ses-1,Homotopy,0.001092863342348815
1162,dMRI,sub-186545_ses-1,Homophily,1.132611926496055e-218
1163,dMRI,sub-186545_ses-1,Homotopy,0.0005393889696963799
1164,dMRI,sub-145127_ses-1,Homophily,4.520933515579593e-155
1165,dMRI,sub-145127_ses-1,Homotopy,1.0220704243213213e-05
1166,dMRI,sub-513736_ses-1,Homophily,4.9075171801044144e-98
1167,dMRI,sub-513736_ses-1,Homotopy,2.648009339434288e-05
1168,dMRI,sub-942658_ses-1,Homophily,5.366688173530359e-182
1169,dMRI,sub-942658_ses-1,Homotopy,1.932435601681293e-05
1170,dMRI,sub-176239_ses-1,Homophily,3.2944173841371125e-79
1171,dMRI,sub-176239_ses-1,Homotopy,2.122077431810543e-06
1172,dMRI,sub-552241_ses-1,Homophily,8.164475151070786e-122
1173,dMRI,sub-552241_ses-1,Homotopy,7.807517381599707e-06
1174,dMRI,sub-237334_ses-1,Homophily,1.0977002854429982e-118
1175,dMRI,sub-237334_ses-1,Homotopy,0.00012030342441621137
1176,dMRI,sub-138534_ses-1,Homophily,7.80074233960549e-113
1177,dMRI,sub-138534_ses-1,Homotopy,1.5635610980194808e-05
1178,dMRI,sub-769064_ses-1,Homophily,1.3453917520857118e-140
1179,dMRI,sub-769064_ses-1,Homotopy,0.0002294740045983165
1180,dMRI,sub-586460_ses-1,Homophily,2.586048122606271e-183
1181,dMRI,sub-586460_ses-1,Homotopy,0.0001327840822789492
1182,dMRI,sub-194746_ses-1,Homophily,1.1072018867536144e-100
1183,dMRI,sub-194746_ses-1,Homotopy,3.189225414069492e-07
1184,dMRI,sub-429040_ses-1,Homophily,1.6066890080536142e-163
1185,dMRI,sub-429040_ses-1,Homotopy,3.443372650073593e-05
1186,dMRI,sub-171633_ses-1,Homophily,7.936957443014263e-181
1187,dMRI,sub-171633_ses-1,Homotopy,9.536059275035601e-05
1188,dMRI,sub-303119_ses-1,Homophily,7.413786284270078e-97
1189,dMRI,sub-303119_ses-1,Homotopy,5.708611298452698e-05
1190,dMRI,sub-144226_ses-1,Homophily,2.258959795041236e-113
1191,dMRI,sub-144226_ses-1,Homotopy,0.00012189460541597616
1192,dMRI,sub-675661_ses-1,Homophily,2.635703288917582e-102
1193,dMRI,sub-675661_ses-1,Homotopy,6.001022234466115e-08
1194,dMRI,sub-172332_ses-1,Homophily,4.481367610530524e-72
1195,dMRI,sub-172332_ses-1,Homotopy,3.45265417189991e-08
1196,dMRI,sub-553344_ses-1,Homophily,2.2094363635465943e-96
1197,dMRI,sub-553344_ses-1,Homotopy,5.998427878920971e-06
1198,dMRI,sub-210415_ses-1,Homophily,2.7769042847701715e-73
1199,dMRI,sub-210415_ses-1,Homotopy,1.673996876737861e-06
1200,dMRI,sub-194847_ses-1,Homophily,1.0752984869917698e-176
1201,dMRI,sub-194847_ses-1,Homotopy,0.0016605199644904945
1202,dMRI,sub-118730_ses-1,Homophily,1.286770338874297e-84
1203,dMRI,sub-118730_ses-1,Homotopy,3.888599958264136e-07
1204,dMRI,sub-133625_ses-1,Homophily,1.4286723166246694e-99
1205,dMRI,sub-133625_ses-1,Homotopy,2.2206380039156615e-06
1206,dMRI,sub-110613_ses-1,Homophily,5.804761590599247e-174
1207,dMRI,sub-110613_ses-1,Homotopy,0.00020245910135576167
1208,dMRI,sub-221319_ses-1,Homophily,4.267777893846895e-140
1209,dMRI,sub-221319_ses-1,Homotopy,0.0009931659907299458
1210,dMRI,sub-129028_ses-1,Homophily,3.228472135064171e-93
1211,dMRI,sub-129028_ses-1,Homotopy,6.658606532242942e-06
1212,dMRI,sub-187850_ses-1,Homophily,5.444299320680761e-157
1213,dMRI,sub-187850_ses-1,Homotopy,0.00029211748571156265
1214,dMRI,sub-119732_ses-1,Homophily,2.2548870159866745e-104
1215,dMRI,sub-119732_ses-1,Homotopy,3.1401356477832777e-06
1216,dMRI,sub-196952_ses-1,Homophily,3.751413796630967e-176
1217,dMRI,sub-196952_ses-1,Homotopy,0.00014917466884388012
1218,dMRI,sub-173334_ses-1,Homophily,2.2892409672570475e-148
1219,dMRI,sub-173334_ses-1,Homotopy,2.065642605509991e-05
1220,dMRI,sub-973770_ses-1,Homophily,2.301678482622057e-126
1221,dMRI,sub-973770_ses-1,Homotopy,1.4666913997740375e-06
1222,dMRI,sub-210011_ses-1,Homophily,2.6578381934395e-165
1223,dMRI,sub-210011_ses-1,Homotopy,2.792843878395413e-05
1224,dMRI,sub-578158_ses-1,Homophily,1.3303850050780587e-71
1225,dMRI,sub-578158_ses-1,Homotopy,2.1345151540192395e-09
1226,dMRI,sub-994273_ses-1,Homophily,2.584279974742759e-212
1227,dMRI,sub-994273_ses-1,Homotopy,0.0011030382628234962
1228,dMRI,sub-597869_ses-1,Homophily,8.840106995964076e-161
1229,dMRI,sub-597869_ses-1,Homotopy,3.6919967957601635e-05
1230,dMRI,sub-305830_ses-1,Homophily,5.266600469994232e-141
1231,dMRI,sub-305830_ses-1,Homotopy,1.9631599602056275e-06
1232,dMRI,sub-194443_ses-1,Homophily,2.1086513134522737e-120
1233,dMRI,sub-194443_ses-1,Homotopy,8.85688234843589e-06
1234,dMRI,sub-351938_ses-1,Homophily,2.743343792499888e-151
1235,dMRI,sub-351938_ses-1,Homotopy,0.0014928675582275466
1236,dMRI,sub-101410_ses-1,Homophily,4.1981158435887805e-52
1237,dMRI,sub-101410_ses-1,Homotopy,4.9568295228091005e-09
1238,dMRI,sub-123925_ses-1,Homophily,2.1859608173330888e-191
1239,dMRI,sub-123925_ses-1,Homotopy,1.847481566206944e-05
1240,dMRI,sub-113215_ses-1,Homophily,3.3350843441334284e-174
1241,dMRI,sub-113215_ses-1,Homotopy,2.7447303683069844e-05
1242,dMRI,sub-175035_ses-1,Homophily,5.044328003165825e-142
1243,dMRI,sub-175035_ses-1,Homotopy,0.0002646090611765282
1244,dMRI,sub-208428_ses-1,Homophily,3.5894199052745456e-162
1245,dMRI,sub-208428_ses-1,Homotopy,0.0008066368394020412
1246,dMRI,sub-112920_ses-1,Homophily,6.468293265658457e-149
1247,dMRI,sub-112920_ses-1,Homotopy,3.2077284338404714e-05
1248,dMRI,sub-611938_ses-1,Homophily,2.964585663034922e-148
1249,dMRI,sub-611938_ses-1,Homotopy,3.3437725141084737e-06
1250,dMRI,sub-150928_ses-1,Homophily,1.8001272599344074e-106
1251,dMRI,sub-150928_ses-1,Homotopy,2.1169035948818165e-05
1252,dMRI,sub-705341_ses-1,Homophily,7.130334413773859e-137
1253,dMRI,sub-705341_ses-1,Homotopy,1.3201676104285526e-05
1254,dMRI,sub-559053_ses-1,Homophily,3.0285264607613397e-170
1255,dMRI,sub-559053_ses-1,Homotopy,0.0003812492524426463
1256,dMRI,sub-518746_ses-1,Homophily,2.8624243287150237e-156
1257,dMRI,sub-518746_ses-1,Homotopy,8.229079974565657e-05
1258,dMRI,sub-121416_ses-1,Homophily,1.143244668498508e-165
1259,dMRI,sub-121416_ses-1,Homotopy,0.0004540667155170049
1260,dMRI,sub-289555_ses-1,Homophily,8.519748720365462e-75
1261,dMRI,sub-289555_ses-1,Homotopy,8.650744960610396e-06
1262,dMRI,sub-280941_ses-1,Homophily,4.134092139625459e-157
1263,dMRI,sub-280941_ses-1,Homotopy,9.05079982487345e-05
1264,dMRI,sub-894673_ses-1,Homophily,4.9759252289895185e-231
1265,dMRI,sub-894673_ses-1,Homotopy,0.00012899859892295793
1266,dMRI,sub-680250_ses-1,Homophily,9.071865152309339e-61
1267,dMRI,sub-680250_ses-1,Homotopy,3.397420485715655e-06
1268,dMRI,sub-136631_ses-1,Homophily,4.84370402894745e-117
1269,dMRI,sub-136631_ses-1,Homotopy,1.307751610985371e-06
1270,dMRI,sub-668361_ses-1,Homophily,8.966132871670057e-79
1271,dMRI,sub-668361_ses-1,Homotopy,5.423057080161339e-07
1272,dMRI,sub-572045_ses-1,Homophily,4.893388755828485e-121
1273,dMRI,sub-572045_ses-1,Homotopy,5.095386056247952e-06
1274,dMRI,sub-361941_ses-1,Homophily,1.2849132122235277e-127
1275,dMRI,sub-361941_ses-1,Homotopy,0.0021282625466492967
1276,dMRI,sub-715950_ses-1,Homophily,6.985967444041905e-188
1277,dMRI,sub-715950_ses-1,Homotopy,0.00035101737380454875
1278,dMRI,sub-177140_ses-1,Homophily,1.6861692530728984e-193
1279,dMRI,sub-177140_ses-1,Homotopy,1.679780864527971e-05
1280,dMRI,sub-173536_ses-1,Homophily,2.4462366324670157e-144
1281,dMRI,sub-173536_ses-1,Homotopy,3.5577337161882083e-06
1282,dMRI,sub-107422_ses-1,Homophily,2.170081700367965e-159
1283,dMRI,sub-107422_ses-1,Homotopy,5.113610832328442e-05
1284,dMRI,sub-568963_ses-1,Homophily,1.9398238501137336e-220
1285,dMRI,sub-568963_ses-1,Homotopy,0.013462262350009555
1286,dMRI,sub-211114_ses-1,Homophily,6.694441837009589e-123
1287,dMRI,sub-211114_ses-1,Homotopy,2.2264469287300574e-05
1288,dMRI,sub-673455_ses-1,Homophily,1.2934753761451833e-121
1289,dMRI,sub-673455_ses-1,Homotopy,1.3596136238690318e-07
1290,dMRI,sub-209127_ses-1,Homophily,1.2319688798804175e-84
1291,dMRI,sub-209127_ses-1,Homotopy,3.5795691069095325e-06
1292,dMRI,sub-694362_ses-1,Homophily,2.3459605259801913e-134
1293,dMRI,sub-694362_ses-1,Homotopy,4.247067348958823e-07
1294,dMRI,sub-177241_ses-1,Homophily,6.938061127756312e-80
1295,dMRI,sub-177241_ses-1,Homotopy,1.4908128538492188e-06
1296,dMRI,sub-126628_ses-1,Homophily,2.6408538525524736e-117
1297,dMRI,sub-126628_ses-1,Homotopy,5.3981375794552246e-05
1298,dMRI,sub-671855_ses-1,Homophily,9.071326847584657e-133
1299,dMRI,sub-671855_ses-1,Homotopy,8.20101814683365e-06
1300,dMRI,sub-250932_ses-1,Homophily,3.424562861034205e-48
1301,dMRI,sub-250932_ses-1,Homotopy,2.3819477057696867e-06
1302,dMRI,sub-199150_ses-1,Homophily,6.448289119693427e-128
1303,dMRI,sub-199150_ses-1,Homotopy,2.4514633273377364e-05
1304,dMRI,sub-578057_ses-1,Homophily,1.0116138684358177e-99
1305,dMRI,sub-578057_ses-1,Homotopy,3.292401428476968e-08
1306,dMRI,sub-818859_ses-1,Homophily,5.0793772276931345e-124
1307,dMRI,sub-818859_ses-1,Homotopy,1.5220822779775531e-05
1308,dMRI,sub-161327_ses-1,Homophily,1.0530587769986402e-165
1309,dMRI,sub-161327_ses-1,Homotopy,3.635212695414552e-07
1310,dMRI,sub-304727_ses-1,Homophily,3.016512302729891e-128
1311,dMRI,sub-304727_ses-1,Homotopy,0.0002770737004286112
1312,dMRI,sub-421226_ses-1,Homophily,3.8682972289062664e-123
1313,dMRI,sub-421226_ses-1,Homotopy,6.620096845663412e-06
1314,dMRI,sub-512835_ses-1,Homophily,1.0962857802436503e-109
1315,dMRI,sub-512835_ses-1,Homotopy,6.173439603570514e-07
1316,dMRI,sub-153126_ses-1,Homophily,1.683138252924056e-97
1317,dMRI,sub-153126_ses-1,Homotopy,1.2457005519898901e-06
1318,dMRI,sub-654350_ses-1,Homophily,7.364423024121289e-144
1319,dMRI,sub-654350_ses-1,Homotopy,0.0007545291161964244
1320,dMRI,sub-175338_ses-1,Homophily,2.3089454432893276e-128
1321,dMRI,sub-175338_ses-1,Homotopy,1.5380246902417774e-11
1322,dMRI,sub-214726_ses-1,Homophily,7.562586373502464e-107
1323,dMRI,sub-214726_ses-1,Homotopy,5.008527974212929e-06
1324,dMRI,sub-748662_ses-1,Homophily,3.0001353320100217e-72
1325,dMRI,sub-748662_ses-1,Homotopy,1.0353518186498351e-08
1326,dMRI,sub-320826_ses-1,Homophily,1.2769699785575858e-133
1327,dMRI,sub-320826_ses-1,Homotopy,1.7083956138408398e-06
1328,dMRI,sub-899885_ses-1,Homophily,3.8584745020251683e-126
1329,dMRI,sub-899885_ses-1,Homotopy,4.618370118659407e-07
1330,dMRI,sub-156536_ses-1,Homophily,3.44227352230678e-152
1331,dMRI,sub-156536_ses-1,Homotopy,5.404525128001766e-05
1332,dMRI,sub-204622_ses-1,Homophily,1.1495557462673155e-184
1333,dMRI,sub-204622_ses-1,Homotopy,0.002509988182686779
1334,dMRI,sub-164131_ses-1,Homophily,8.909315386330542e-128
1335,dMRI,sub-164131_ses-1,Homotopy,3.055917132847133e-06
1336,dMRI,sub-165941_ses-1,Homophily,1.572682314193892e-179
1337,dMRI,sub-165941_ses-1,Homotopy,0.00020579017737474043
1338,dMRI,sub-927359_ses-1,Homophily,1.1963434770731048e-181
1339,dMRI,sub-927359_ses-1,Homotopy,6.966791335618105e-05
1340,dMRI,sub-197550_ses-1,Homophily,4.969893819068098e-144
1341,dMRI,sub-197550_ses-1,Homotopy,9.97465570129078e-05
1342,dMRI,sub-346137_ses-1,Homophily,2.0294602964089084e-139
